id,count
491,97.68003023162896
494,112.07634955134704
495,181.02752695559033
497,172.01970863993074
499,155.43596408987722
515,93.4136378612531
518,177.27425114838456
521,171.1025543199461
525,132.52404075116945
529,254.77196648561366
532,132.33196413269744
534,84.885084198668
540,102.04151736057486
544,282.5934196284646
547,180.8817691213351
549,58.651807647259794
563,53.73178940946198
564,156.5984388685685
567,111.6816960881174
572,109.0987521067009
577,163.3913538540735
578,269.04707509353534
585,260.7704662517395
588,166.33600297607612
589,116.66412684870244
590,107.98087212874054
592,44.58753558197831
594,148.18741708080384
596,46.96366805766371
598,323.0128159177638
599,131.20376161543948
605,48.98485472296195
606,117.7629383930681
607,185.60398042821828
608,213.5125977563299
609,64.88684657262027
610,265.3948037377075
611,143.7980243773666
614,142.88159641749846
615,188.92182219458678
616,228.84681583912996
617,128.08655266012292
618,210.87312362030374
624,114.21852303682071
629,123.47899437098418
631,103.68514004865739
633,103.73060271102698
637,39.453736897093684
638,102.14228981364708
643,52.887154205966645
644,127.81677715468511
645,45.638431622022836
646,187.27510014258542
648,159.3093355439323
650,45.26163050290334
651,156.54260116651787
652,198.91143246030796
656,117.52644195738127
657,52.938252884594476
659,86.41781703517604
660,200.32136006161727
662,101.86370716470417
665,320.8891446008951
675,276.6494754577454
681,149.77430474199048
682,159.94155122928225
685,33.277159748302246
686,211.04688281165718
689,41.083686297019504
696,145.4215611378629
703,137.6079234450241
704,98.4034084979317
705,144.61560860356659
714,229.42679287703322
717,111.96095922715473
718,49.98212294436295
720,80.67649111883615
721,261.68935508986095
723,222.23261495582653
726,148.75676991963687
728,124.96201378625425
730,159.90252442382288
731,52.76093132490462
734,342.91321190439675
737,77.77874536681317
738,34.42238699144446
745,157.59400291261292
746,51.954206781468365
749,197.7549099697409
752,40.563057829904125
753,146.71549477159274
758,243.7895472538228
765,43.25046570483433
766,228.01458327918385
768,79.928939825212
769,183.71463086825597
774,140.28786573984632
775,102.71841046127044
781,62.530016948803734
784,266.54789639779716
794,51.15974149038497
795,242.61117392140986
796,88.41447158349513
802,105.959766830893
803,161.9686986499349
805,47.10839968564159
806,256.7418949737302
807,97.05197421318591
809,28.47750904207757
810,156.64985915241036
812,167.5685121039174
814,112.18563670412989
818,227.59875672156147
819,140.0052909209455
825,48.16619717343724
836,96.14178051384916
839,109.77630628779777
847,279.24292013543754
848,146.30460456317562
851,119.19198236407533
852,140.50470516600691
853,56.12402958808914
857,159.55171425522187
858,65.65184264963767
859,192.14446947408797
861,25.517612893468097
867,105.8317012785105
870,178.5567943918953
871,184.04662293433685
872,228.50211578895946
874,316.45394597754995
881,217.3415903611951
886,123.97316532828421
890,66.31126798148041
895,158.47496497428133
899,95.57129823688558
900,255.53636475662066
901,242.3314906644329
902,222.7956948473658
903,59.164382602809184
913,244.9681121284434
918,200.13330264220727
923,138.02672249428448
924,47.385227465659284
926,32.64770266165925
927,32.00475997395284
930,180.7155512305707
934,42.7659274573356
937,127.45221758630491
939,151.85637102248054
941,93.40520283806052
942,285.4977324976028
946,231.7272620177844
950,100.55541832822051
953,92.36873092709378
959,80.94451647252117
961,34.96331516180345
962,91.07398513645335
964,89.64646233935213
969,180.8390708759158
971,121.1183987463575
976,42.534017806262234
978,252.764505231347
980,168.4339720033933
981,154.98739043190952
990,287.95657648698597
993,22.967400788662122
996,42.91578934744977
998,299.1386452344869
999,194.86087766640844
1006,125.60169370752924
1008,45.8415944188601
1013,38.40591574838414
1015,105.44630800574282
1016,104.17576307424314
1022,238.49014847940688
1026,179.23081288758007
1028,205.28795121785586
1031,67.13388500486417
1034,73.59416215190173
1037,190.44189176902788
1040,77.75604404568428
1042,35.25804440089011
1046,50.37883671890976
1048,99.34223207045112
1049,117.50129920294167
1050,75.620883771581
1051,217.8812799652829
1052,224.6668706300818
1055,155.2329753667784
1060,144.2751728498587
1064,59.55426642478361
1066,79.56898617548414
1071,89.61355698607042
1073,43.95972363240537
1089,209.7388708100531
1091,112.88077986686967
1092,80.25465996064695
1093,226.91539600831234
1096,239.3361353085669
1097,199.66398384796437
1098,31.085166569641064
1099,80.44993418321306
1102,210.38284483826234
1107,100.60610107766075
1109,54.330457702743125
1111,133.66904634303026
1112,126.43349046245937
1114,280.90371780496776
1116,270.42988093373896
1117,113.10501274861026
1118,96.508473394208
1122,142.12097568870715
1124,174.373765837239
1127,113.31583849834283
1133,249.33326549360925
1134,52.507623660750575
1135,144.00064941201475
1139,233.65095349855255
1143,67.23871314728778
1150,110.47130895759244
1151,127.3961583897041
1153,251.24945462442847
1155,44.47033460113361
1162,41.24667099957213
1163,185.02342944021223
1166,20.761624684633173
1171,104.71361219008486
1172,40.1556851158714
1173,269.366027206511
1174,107.5063534782921
1177,122.89086989034979
1178,124.79163549172398
1184,148.644965075433
1185,119.64958054899535
1186,105.61914156646496
1187,156.9176827470652
1188,256.9192604063902
1191,150.56386764547636
1207,105.34672368032147
1213,70.87962915617165
1215,113.95847433793796
1223,174.04355744492136
1227,121.80336012953808
1236,65.90036264447802
1237,52.482508764251214
1238,52.686423738992744
1241,37.291145932929915
1248,42.8594457252863
1250,36.330163115413264
1251,148.0282567549692
1253,105.51584400952022
1255,104.16283576280524
1257,187.9732675080588
1261,107.42055016025124
1262,315.1074947687039
1265,132.9876337617002
1273,180.8031626661069
1277,220.08512325026436
1278,92.92348947590682
1280,105.5914323111939
1284,173.56603722493892
1285,298.23117860937344
1288,54.820613612128824
1295,111.17723566914232
1297,363.9580364049604
1299,249.751223715455
1304,139.19061538894277
1308,55.45409107384169
1310,87.2874387003543
1311,92.63701004937813
1314,109.84171452313406
1315,99.77455759938545
1318,53.91829521763932
1320,297.78453163289583
1321,263.4861491943452
1322,221.31123671798437
1330,115.63992551863812
1333,156.2133137480058
1334,157.9288781761444
1341,151.7699405311396
1344,147.82822077898695
1351,230.32844736776852
1354,87.05775039718434
1356,74.82153387455277
1363,111.31065277464738
1365,151.11253583852493
1369,121.28439764556867
1373,118.77652213479821
1375,118.64281875539497
1377,81.79699048952972
1379,158.4190462221586
1380,261.15915078493316
1381,90.17736542262776
1384,179.46233810132875
1390,190.97780995672065
1393,229.88304986869522
1395,62.063040076873676
1399,316.65786273541056
1400,94.56347605706577
1401,161.36620894383725
1404,178.06369523074727
1408,38.528106386595375
1409,28.032155086374058
1413,211.45281341604564
1416,243.2222653103244
1418,101.54535103559023
1423,118.28105357268606
1424,40.39488615026021
1425,37.42024181369492
1433,221.82672196470924
1434,139.0929478218625
1436,318.13783445058874
1442,198.87184470133798
1444,95.89331991843359
1445,113.80395329745791
1452,185.85240117917525
1455,170.97698711714438
1462,78.3778007136212
1467,67.17466863738713
1472,63.579775381054624
1475,148.0183209408614
1493,107.82674598892474
1501,219.4755609650675
1503,264.0710870658007
1504,204.7453877457194
1505,29.186495989876306
1511,211.23997014522138
1512,63.82095313277509
1513,112.63697150394022
1514,63.16973323229012
1528,247.03890802186274
1533,234.71365020630182
1534,37.999228998180826
1536,143.68003253634808
1537,94.26772497001754
1539,122.29333432385101
1550,169.37051579158936
1552,217.21538958680628
1554,171.14148561277122
1555,290.7582202453399
1556,80.59626347597582
1559,41.099922165974526
1563,235.3623056686754
1566,171.59076102454415
1567,121.99740946126296
1568,45.08516215212965
1571,230.31676723130616
1572,35.17150152766531
1574,68.26184425758429
1577,40.786211638236544
1583,57.40033595069793
1585,50.002298297282984
1586,164.38784049552694
1587,209.72729838814794
1596,143.4614259515795
1602,48.63478895391868
1604,96.64975962955373
1605,53.05269508179575
1610,278.116558811064
1611,95.46179014123017
1616,61.65743011868201
1617,94.55231538391699
1618,41.24640462912124
1622,49.180209116131415
1623,37.20901982038113
1628,279.5830160321149
1631,28.60007300225409
1632,196.81833448768546
1633,241.66793370122787
1634,250.9603944377412
1636,188.0080552645526
1637,91.76343468673493
1643,139.14642048325172
1644,99.46788829889209
1646,107.82490927841214
1648,194.93183636504753
1651,60.915924389463804
1656,33.89991327749058
1658,143.73423225825405
1659,30.89404449962873
1665,147.66790820047171
1666,134.8682350765204
1670,63.67117505061279
1674,167.49752860296263
1679,237.62788997941152
1680,188.11792455399805
1683,338.8957492406806
1686,34.40879056911677
1691,111.23128350963616
1693,47.02401149426567
1696,54.57388158178964
1697,94.89311293288428
1703,100.71125040907168
1706,40.205496835562876
1709,173.75586715398163
1710,93.29802870200139
1712,193.9731201369034
1713,117.87317011902137
1718,318.8482013945375
1719,180.21657668820083
1722,255.4310173959855
1723,148.39734500181655
1724,237.63079394510456
1728,65.43013456280524
1730,43.73754976851236
1732,33.48396668605571
1737,34.753300784452094
1745,79.8572056631915
1747,43.27442737738769
1748,35.57792467756921
1755,117.81644457400408
1759,38.52095732489381
1761,224.33906781085008
1764,244.9380172919397
1765,127.3971568667318
1766,80.15489624333128
1768,104.39452974636197
1770,48.722362109890504
1771,138.95786854844172
1774,85.91969890678119
1785,107.2195703887838
1788,203.7641416763779
1792,39.153509759055744
1794,235.40233176174107
1797,116.96083314801076
1798,25.97410035690224
1799,268.6392185589953
1802,102.85160646867996
1806,57.32451152062024
1808,86.67701681567114
1810,246.18621220059572
1818,119.86607471117651
1819,349.3530484131861
1820,267.37614022253086
1822,191.4626353327707
1826,182.45783839441324
1827,186.57854526644425
1835,42.34984225880909
1841,120.55407682522441
1842,140.18280799117153
1843,54.49808147440947
1846,47.38094361736315
1849,116.3151866653018
1850,237.98545726824315
1851,158.43399257770307
1857,64.71263221397196
1858,157.16049413940596
1860,86.62569088378915
1861,253.57637423581613
1864,112.13710887118752
1869,285.07670482318446
1871,95.23675230570797
1872,41.359749917726035
1875,29.08666138635084
1878,232.96110054013033
1879,222.7343653244724
1885,85.35714504857918
1888,112.4076512284147
1889,39.07143241553396
1890,95.71854622498905
1896,148.10021909906925
1897,164.25597911945752
1898,100.12576032359935
1900,107.87894932626587
1905,56.927076718402624
1908,108.61684513623051
1909,96.95065823208675
1913,79.77713841920234
1918,116.22858034604879
1922,274.3699615907185
1923,105.25014558779678
1925,216.24669533087058
1926,147.71107026411212
1927,245.45883106530562
1930,176.86404863307652
1935,88.70368775975489
1939,125.03737720559707
1942,83.75727410708026
1943,124.12611815870655
1948,275.8556377247776
1949,214.26386581558754
1951,100.80447759686125
1953,114.04003012965929
1959,140.67226864064364
1963,36.17572968613482
1967,139.75078136476085
1973,194.51655815618574
1975,53.47158831663222
1976,82.98127000568296
1990,110.65167550242818
1993,122.38193405876284
1997,175.79761484143333
1999,103.6817765095439
2001,297.92430152266724
2004,77.0159874957706
2010,107.33796691762102
2013,122.33462476339707
2017,278.7359777901242
2021,91.41469366502149
2023,143.7071125926972
2026,152.06233433580567
2037,56.59571754553784
2039,149.05306473732426
2041,43.05015005255138
2046,43.38900250812312
2050,50.15390348460682
2060,195.9065016562332
2067,103.52205857210909
2069,169.6674729074621
2072,237.94132538736122
2074,119.3202322121424
2079,131.08259629936876
2083,58.99967606254277
2085,152.84385782465
2087,30.98675560039084
2093,140.28233545897945
2094,42.55619149911665
2097,53.49659652520514
2103,109.22338234202086
2104,60.43303051954754
2107,205.0757711423257
2108,31.047879278108116
2110,87.6122781943839
2115,224.97364735741235
2117,34.979091174565546
2125,248.10764592329645
2127,246.48590794905385
2133,30.791207149758662
2134,349.7922678946211
2135,112.77995636429237
2141,250.2097404089087
2143,48.08982773073755
2145,84.31836614404148
2146,60.39498691719583
2147,249.58969290016307
2148,71.16755268417238
2149,71.31973654735496
2165,119.60292097479989
2166,133.56725417744678
2177,179.28647457322344
